int_ftse,int_dax,int_nikkei,int_spx
41.0,160.0,-110.0,-5.0
-154.0,-124.0,-292.0,-12.0
110.0,215.0,313.0,-19.0
52.0,135.0,-244.0,27.0
35.0,75.0,150.0,0.0
35.0,15.0,352.0,3.0
108.0,42.0,-86.0,10.0
68.0,136.0,49.0,31.0
36.0,214.0,182.0,-12.0
20.0,149.0,-43.0,6.0
-41.0,-170.0,300.0,-28.0
14.0,82.0,27.0,-27.0
-15.0,27.0,-189.0,19.0
-61.0,-43.0,68.0,-27.0
33.0,134.0,-116.0,26.0
89.0,62.0,-223.0,30.0
-11.0,21.0,343.0,-9.0
5.0,-6.0,-174.0,21.0
-12.0,-59.0,144.0,-7.0
-16.0,-183.0,63.0,-9.0
-8.0,90.0,-59.0,22.0
-11.0,-1.0,0.0,0.0
10.0,167.0,327.0,20.0
45.0,44.0,-66.0,8.0
-16.0,-40.0,91.0,0.0
41.0,-28.0,-17.0,4.0
0.0,66.0,212.0,-1.0
-10.0,40.0,65.0,-2.0
27.0,49.0,68.0,13.0
-3.0,80.0,134.0,-1.0
37.0,75.0,137.0,6.0
-14.0,5.0,-18.0,-2.0
14.0,117.0,200.0,-3.0
-3.0,74.0,12.0,-6.0
-6.0,9.0,29.0,13.0
-51.0,-130.0,-11.0,-10.0
30.0,110.0,-112.0,-9.0
42.0,114.0,48.0,3.0
-50.0,46.0,220.0,-30.0
-35.0,32.0,-181.0,8.0
-174.0,-82.0,-125.0,-35.0
19.0,305.0,58.0,-4.0
40.0,-6.0,268.0,25.0
-21.0,102.0,263.0,-12.0
64.0,266.0,-8.0,28.0
33.0,-187.0,191.0,-7.0
108.0,-58.0,107.0,25.0
17.0,-23.0,-68.0,-10.0
60.0,140.0,84.0,19.0
15.0,-144.0,194.0,-4.0
-18.0,110.0,-41.0,-13.0
-29.0,-140.0,33.0,-30.0
-95.0,-22.0,-275.0,-5.0
-40.0,25.0,-186.0,5.0
36.0,218.0,126.0,25.0
-118.0,-120.0,-205.0,-19.0
36.0,35.0,-172.0,-8.0
24.0,-34.0,278.0,7.0
0.0,0.0,123.0,0.0
0.0,0.0,-38.0,14.0
128.0,156.0,243.0,-4.0
-24.0,-88.0,149.0,5.0
78.0,131.0,148.0,10.0
74.0,208.0,-30.0,11.0
-25.0,-36.0,-2.0,-10.0
11.0,-111.0,3.0,3.0
21.0,4.0,-39.0,11.0
-36.0,-233.0,16.0,-2.0
-66.0,-310.0,-233.0,-23.0
58.0,203.0,-18.0,19.0
10.0,48.0,275.0,-3.0
-34.0,-72.0,224.0,10.0
25.0,-144.0,54.0,5.0
17.0,87.0,-167.0,5.0
33.0,229.0,-37.0,-9.0
-73.0,-228.0,75.0,6.0
-84.0,-379.0,0.0,-8.0
14.0,22.0,-538.0,-21.0
25.0,0.0,11.0,23.0
0.0,165.0,0.0,6.0
-58.0,-292.0,0.0,-25.0
6.0,23.0,0.0,-9.0
-47.0,57.0,-240.0,7.0
160.0,302.0,88.0,29.0
-17.0,-36.0,241.0,-11.0
-96.0,-201.0,4.0,-6.0
16.0,-121.0,140.0,-1.0
24.0,208.0,-194.0,23.0
-13.0,-112.0,162.0,1.0
8.0,147.0,158.0,7.0
27.0,259.0,136.0,-2.0
12.0,-5.0,170.0,-2.0
6.0,16.0,6.0,5.0
18.0,-49.0,62.0,-4.0
0.0,0.0,149.0,0.0
-83.0,-190.0,24.0,-22.0
85.0,146.0,35.0,19.0
7.0,-94.0,79.0,-3.0
-56.0,-264.0,12.0,-13.0
-31.0,23.0,6.0,4.0
-25.0,-108.0,-26.0,-2.0
22.0,91.0,-70.0,5.0
-91.0,-79.0,15.0,-19.0
-55.0,-143.0,-28.0,-3.0
-14.0,-133.0,-3.0,-13.0
-37.0,-63.0,-361.0,1.0
77.0,264.0,-50.0,25.0
16.0,67.0,336.0,3.0
-62.0,-136.0,25.0,-14.0
-74.0,-212.0,-20.0,-10.0
0.0,60.0,-130.0,12.0
-30.0,-66.0,-38.0,4.0
27.0,122.0,-229.0,21.0
3.0,-60.0,184.0,-12.0
115.0,420.0,254.0,13.0
9.0,82.0,381.0,2.0
10.0,-71.0,59.0,-16.0
-37.0,2.0,-97.0,-6.0
-54.0,19.0,-65.0,-1.0
-133.0,-409.0,-597.0,-44.0
-100.0,-139.0,126.0,6.0
88.0,236.0,94.0,14.0
22.0,-81.0,193.0,-1.0
-45.0,-41.0,17.0,0.0
-50.0,-168.0,-427.0,-8.0
-103.0,-214.0,264.0,13.0
58.0,71.0,-639.0,-35.0
91.0,249.0,118.0,5.0
92.0,319.0,-76.0,25.0
64.0,169.0,310.0,23.0
16.0,32.0,296.0,9.0
0.0,23.0,78.0,-1.0
43.0,177.0,137.0,17.0
-21.0,-43.0,50.0,2.0
13.0,62.0,0.0,2.0
-19.0,-131.0,191.0,-9.0
-102.0,-84.0,-248.0,-5.0
-12.0,-8.0,90.0,-12.0
-76.0,-165.0,-139.0,-23.0
-74.0,-291.0,-194.0,-12.0
50.0,117.0,-22.0,26.0
75.0,38.0,-26.0,15.0
38.0,46.0,220.0,0.0
28.0,51.0,63.0,-5.0
-8.0,135.0,-37.0,-5.0
-2.0,13.0,-28.0,-5.0
66.0,180.0,94.0,6.0
-5.0,-51.0,50.0,-16.0
-29.0,-95.0,60.0,-6.0
18.0,114.0,84.0,27.0
-72.0,-311.0,-88.0,-20.0
-93.0,-369.0,-328.0,2.0
-3.0,90.0,203.0,-3.0
-18.0,-29.0,-76.0,8.0
0.0,-45.0,101.0,11.0
-24.0,-25.0,-66.0,-6.0
-123.0,-233.0,-332.0,-17.0
-36.0,-250.0,-189.0,-44.0
-180.0,-308.0,-598.0,-65.0
-289.0,-476.0,-895.0,-77.0
183.0,480.0,-734.0,-26.0
-102.0,-131.0,570.0,73.0
213.0,318.0,198.0,47.0
55.0,-17.0,562.0,1.0
0.0,-39.0,-246.0,-16.0
-189.0,-244.0,-725.0,-59.0
25.0,33.0,-70.0,35.0
111.0,269.0,87.0,3.0
-152.0,-279.0,-390.0,-30.0
32.0,70.0,68.0,0.0
72.0,163.0,-433.0,48.0
83.0,32.0,1343.0,-27.0
-74.0,-93.0,-471.0,10.0
-38.0,-87.0,-35.0,9.0
-33.0,8.0,-299.0,-8.0
53.0,57.0,61.0,25.0
92.0,39.0,145.0,17.0
-43.0,2.0,261.0,-5.0
-82.0,-313.0,-362.0,-32.0
4.0,32.0,0.0,8.0
-173.0,-378.0,0.0,-24.0
97.0,42.0,0.0,-4.0
-71.0,-185.0,-499.0,-6.0
148.0,261.0,309.0,-1.0
-151.0,-205.0,-235.0,-50.0
-49.0,-33.0,-715.0,3.0
152.0,210.0,458.0,36.0
11.0,-151.0,334.0,3.0
57.0,44.0,3.0,28.0
169.0,261.0,280.0,36.0
28.0,88.0,181.0,-8.0
10.0,68.0,136.0,16.0
38.0,23.0,-181.0,18.0
42.0,103.0,297.0,1.0
-45.0,23.0,0.0,3.0
-29.0,-87.0,-204.0,-14.0
-73.0,-117.0,-343.0,-9.0
69.0,149.0,205.0,29.0
40.0,40.0,195.0,10.0
-26.0,60.0,-160.0,0.0
-7.0,-17.0,76.0,-3.0
3.0,91.0,347.0,-12.0
28.0,253.0,-119.0,34.0
68.0,303.0,390.0,23.0
-27.0,7.0,122.0,-4.0
-52.0,-109.0,-170.0,-6.0
72.0,139.0,126.0,25.0
-42.0,-31.0,32.0,-1.0
-34.0,50.0,148.0,-10.0
0.0,100.0,-400.0,25.0
22.0,1.0,0.0,5.0
29.0,-106.0,243.0,-7.0
-48.0,42.0,190.0,-3.0
-11.0,101.0,149.0,0.0
-58.0,-173.0,377.0,-21.0
-20.0,17.0,29.0,3.0
22.0,75.0,20.0,-6.0
-119.0,-125.0,6.0,-30.0
-60.0,-74.0,-101.0,-22.0
28.0,5.0,-203.0,30.0
122.0,258.0,237.0,-3.0
10.0,-12.0,19.0,33.0
51.0,126.0,210.0,-2.0
5.0,34.0,20.0,8.0
-29.0,-27.0,0.0,-3.0
-28.0,-159.0,45.0,3.0
60.0,236.0,-77.0,-1.0
56.0,151.0,97.0,0.0
-18.0,-27.0,-61.0,2.0
-19.0,89.0,-136.0,-10.0
39.0,-121.0,265.0,22.0
25.0,-71.0,-74.0,-23.0
-146.0,-401.0,1.0,-30.0
-36.0,-37.0,-435.0,42.0
-15.0,134.0,194.0,-14.0
-88.0,-213.0,-206.0,-14.0
-9.0,-81.0,-191.0,-16.0
-38.0,6.0,-255.0,5.0
-136.0,-258.0,184.0,-40.0
-78.0,-201.0,-347.0,9.0
143.0,311.0,-318.0,22.0
44.0,19.0,484.0,30.0
41.0,269.0,304.0,-32.0
-50.0,-130.0,-367.0,-36.0
-18.0,-111.0,-70.0,16.0
49.0,-9.0,-30.0,17.0
157.0,239.0,0.0,26.0
14.0,0.0,-97.0,-4.0
0.0,0.0,-20.0,0.0
0.0,-74.0,104.0,-4.0
60.0,207.0,109.0,22.0
-40.0,-117.0,51.0,-15.0
-32.0,0.0,0.0,-20.0
-819.7781145318231,-4663.431647790716,-4436.433721486681,-755.3668846706014
670.7781145318231,4203.431647790716,3853.433721486681,724.3668846706014
44.0,27.0,-76.0,4.0
-64.0,-96.0,-183.0,-26.0
-119.0,-235.0,-424.0,-47.0
-42.0,-130.0,-70.0,-21.0
-41.0,-24.0,0.0,1.0
58.0,160.0,-479.0,15.0
31.0,-25.0,497.0,-48.0
-42.0,-166.0,-475.0,31.0
-114.0,-249.0,-93.0,-41.0
-25.0,-24.0,-192.0,0.0
97.0,143.0,93.0,1.0
-203.0,-273.0,-632.0,-22.0
100.0,183.0,-399.0,9.0
127.0,190.0,941.0,38.0
-24.0,-28.0,152.0,-29.0
35.0,86.0,-402.0,26.0
79.0,58.0,455.0,-21.0
-59.0,-241.0,-122.0,11.0
152.0,159.0,477.0,47.0
-23.0,-41.0,347.0,-1.0
-138.0,-176.0,-115.0,-36.0
-85.0,-147.0,-559.0,9.0
61.0,-41.0,-147.0,3.0
-50.0,-107.0,-225.0,-35.0
-159.0,-307.0,185.0,-27.0
-57.0,-100.0,-919.0,-1.0
40.0,138.0,-372.0,-1.0
-136.0,-265.0,0.0,-22.0
171.0,215.0,-761.0,35.0
117.0,239.0,1070.0,0.0
38.0,-71.0,32.0,31.0
168.0,242.0,-218.0,31.0
-59.0,86.0,360.0,-9.0
-21.0,-75.0,-229.0,0.0
87.0,185.0,144.0,28.0
-75.0,-157.0,-59.0,-24.0
-95.0,-249.0,-137.0,8.0
145.0,164.0,225.0,22.0
84.0,182.0,48.0,-3.0
1.0,-18.0,-162.0,-16.0
55.0,222.0,59.0,46.0
-5.0,59.0,661.0,8.0
-17.0,-25.0,214.0,7.0
69.0,73.0,54.0,6.0
-17.0,-46.0,-103.0,2.0
-57.0,-86.0,-128.0,-22.0
21.0,31.0,-141.0,10.0
-110.0,-225.0,210.0,0.0
103.0,333.0,86.0,33.0
35.0,159.0,295.0,-3.0
-35.0,-57.0,-116.0,-4.0
36.0,50.0,-143.0,12.0
26.0,-91.0,-38.0,13.0
-12.0,58.0,-212.0,9.0
-5.0,-2.0,0.0,2.0
8.0,42.0,324.0,-2.0
7.0,32.0,-48.0,-13.0
-93.0,-171.0,-108.0,-1.0
0.0,0.0,110.0,0.0
0.0,0.0,132.0,2.0
-1.0,36.0,-31.0,18.0
98.0,159.0,-225.0,8.0
-29.0,-81.0,-120.0,-4.0
-28.0,-171.0,-221.0,13.0
18.0,28.0,-414.0,-6.0
-73.0,-259.0,-391.0,-21.0
70.0,61.0,-17.0,21.0
-25.0,-94.0,34.0,-25.0
68.0,92.0,72.0,6.0
-4.0,60.0,-70.0,-6.0
42.0,79.0,177.0,20.0
120.0,265.0,453.0,21.0
3.0,67.0,530.0,0.0
-22.0,-42.0,-63.0,-2.0
10.0,69.0,-573.0,14.0
52.0,229.0,599.0,6.0
5.0,72.0,32.0,2.0
-29.0,14.0,457.0,-11.0
-71.0,-62.0,209.0,0.0
-50.0,-79.0,-133.0,-4.0
24.0,-35.0,-86.0,4.0
35.0,40.0,-63.0,4.0
3.0,22.0,-624.0,-20.0
-81.0,-283.0,0.0,-10.0
0.0,85.0,-519.0,16.0
-56.0,-197.0,0.0,-18.0
-73.0,-98.0,0.0,-12.0
5.0,23.0,0.0,-1.0
8.0,18.0,-41.0,7.0
-11.0,111.0,110.0,1.0
42.0,65.0,349.0,26.0
6.0,-70.0,14.0,-20.0
-58.0,-113.0,67.0,0.0
34.0,90.0,-234.0,-18.0
13.0,0.0,54.0,20.0
16.0,-62.0,186.0,-19.0
-2.0,53.0,-8.0,0.0
-112.0,-148.0,2.0,-7.0
103.0,121.0,90.0,12.0
-20.0,-74.0,-82.0,-4.0
83.0,215.0,-156.0,28.0
43.0,148.0,259.0,14.0
3.0,67.0,15.0,0.0
5.0,14.0,62.0,9.0
0.0,47.0,234.0,0.0
-40.0,-71.0,166.0,-3.0
-39.0,-58.0,-279.0,3.0
-6.0,4.0,-393.0,6.0
24.0,-105.0,80.0,-6.0
64.0,18.0,-62.0,10.0
11.0,166.0,95.0,3.0
17.0,-70.0,155.0,7.0
-70.0,-129.0,-162.0,-4.0
-116.0,-254.0,-67.0,-19.0
-71.0,-177.0,-582.0,-17.0
-121.0,-138.0,-160.0,-4.0
43.0,87.0,60.0,-4.0
-16.0,-56.0,-485.0,6.0
71.0,81.0,165.0,-6.0
182.0,331.0,366.0,12.0
23.0,53.0,204.0,5.0
35.0,56.0,-104.0,-3.0
77.0,186.0,173.0,28.0
-200.0,-700.0,-1286.0,-76.0
-156.0,-289.0,357.0,-37.0
158.0,179.0,14.0,36.0
220.0,165.0,243.0,34.0
144.0,68.0,9.0,28.0
73.0,96.0,107.0,4.0
-55.0,-67.0,93.0,0.0
23.0,-177.0,-106.0,-14.0
-82.0,-159.0,-291.0,11.0
70.0,45.0,-102.0,-2.0
57.0,211.0,-170.0,32.0
92.0,204.0,602.0,8.0
-2.0,131.0,387.0,15.0
-10.0,-34.0,136.0,0.0
-16.0,138.0,154.0,11.0
15.0,-2.0,112.0,-2.0
26.0,-3.0,0.0,5.0
2.0,-82.0,226.0,-3.0
31.0,161.0,-42.0,10.0
-29.0,14.0,129.0,-8.0
31.0,-9.0,-183.0,10.0
-20.0,51.0,-7.0,-7.0
14.0,49.0,-237.0,1.0
26.0,72.0,281.0,-3.0
-29.0,-45.0,-188.0,4.0
3.0,63.0,93.0,3.0
-31.0,-7.0,66.0,-3.0
-48.0,-186.0,-244.0,-13.0
-11.0,26.0,-308.0,6.0
106.0,57.0,171.0,1.0
53.0,140.0,0.0,18.0
16.0,65.0,396.0,-2.0
42.0,260.0,114.0,1.0
15.0,-42.0,-29.0,-6.0
48.0,92.0,0.0,10.0
2.0,-29.0,184.0,-1.0
25.0,26.0,-50.0,6.0
-48.0,-63.0,-273.0,-12.0
-34.0,-139.0,149.0,4.0
9.0,66.0,-259.0,5.0
-10.0,-59.0,59.0,-4.0
-30.0,-50.0,53.0,-1.0
40.0,98.0,-101.0,4.0
-33.0,30.0,100.0,-11.0
-19.0,-93.0,-42.0,-3.0
22.0,58.0,-195.0,-3.0
0.0,-43.0,377.0,11.0
-18.0,113.0,-12.0,-4.0
-39.0,-65.0,162.0,-6.0
-36.0,-58.0,39.0,0.0
149.0,149.0,-1.0,9.0
-15.0,-11.0,112.0,0.0
-53.0,15.0,44.0,7.0
20.0,65.0,-69.0,0.0
12.0,-77.0,-54.0,-5.0
-82.0,-102.0,7.0,-54.0
-76.0,-142.0,-293.0,32.0
-35.0,-45.0,57.0,-32.0
8.0,-8.0,-115.0,-2.0
57.0,53.0,-209.0,22.0
-20.0,-155.0,114.0,-8.0
103.0,97.0,0.0,0.0
17.0,20.0,-27.0,0.0
4.0,43.0,315.0,24.0
77.0,238.0,0.0,14.0
-2.0,-48.0,-53.0,-13.0
-91.0,-233.0,-210.0,-18.0
-11.0,-32.0,139.0,13.0
42.0,77.0,-218.0,12.0
70.0,-33.0,228.0,-20.0
-20.0,106.0,-244.0,17.0
84.0,0.0,149.0,-7.0
91.0,108.0,137.0,-11.0
-41.0,-34.0,84.0,9.0
-34.0,-17.0,80.0,1.0
45.0,-78.0,-39.0,-7.0
53.0,134.0,0.0,10.0
-27.0,-47.0,164.0,-27.0
-46.0,-54.0,-184.0,3.0
-47.0,-109.0,-66.0,-7.0
36.0,166.0,82.0,0.0
-66.0,-77.0,44.0,-6.0
53.0,128.0,63.0,13.0
21.0,14.0,35.0,5.0
5.0,56.0,237.0,-3.0
-6.0,9.0,-51.0,0.0
-34.0,51.0,50.0,10.0
31.0,-4.0,131.0,-8.0
-59.0,-48.0,26.0,-4.0
28.0,8.0,-55.0,-6.0
10.0,-21.0,110.0,-7.0
-42.0,-31.0,-21.0,0.0
-37.0,-139.0,17.0,-15.0
-72.0,-156.0,-308.0,-14.0
-55.0,-45.0,0.0,-9.0
-97.0,-66.0,-229.0,-3.0
113.0,197.0,272.0,46.0
37.0,26.0,-6.0,8.0
68.0,164.0,-920.0,24.0
-84.0,-16.0,1093.0,4.0
-97.0,37.0,30.0,-3.0
23.0,26.0,298.0,0.0
39.0,42.0,-4.0,16.0
-43.0,-72.0,194.0,-4.0
45.0,22.0,0.0,11.0
-19.0,-21.0,105.0,-6.0
2.0,21.0,139.0,17.0
42.0,28.0,56.0,4.0
-2.0,-51.0,0.0,2.0
12.0,27.0,171.0,0.0
11.0,10.0,48.0,9.0
-41.0,-117.0,-25.0,-12.0
-27.0,38.0,-49.0,3.0
11.0,20.0,1.0,-6.0
-31.0,-106.0,205.0,-7.0
-22.0,-21.0,-87.0,0.0
16.0,171.0,-152.0,13.0
33.0,91.0,86.0,8.0
123.0,211.0,136.0,29.0
29.0,193.0,269.0,5.0
23.0,24.0,231.0,13.0
-64.0,-13.0,159.0,-3.0
78.0,94.0,95.0,15.0
-19.0,-40.0,3.0,-18.0
50.0,122.0,20.0,9.0
12.0,38.0,128.0,-4.0
6.0,22.0,-10.0,4.0
26.0,38.0,103.0,8.0
-2.0,4.0,-50.0,-5.0
22.0,-12.0,-17.0,-5.0
5.0,-7.0,0.0,3.0
0.0,0.0,-31.0,0.0
0.0,23.0,7.0,5.0
38.0,2.0,-2.0,-19.0
14.0,-23.0,-256.0,0.0
22.0,30.0,-31.0,-11.0
0.0,117.0,0.0,0.0
35.0,-14.0,0.0,19.0
12.0,0.0,480.0,13.0
6.0,0.0,-74.0,-2.0
15.0,15.0,-66.0,8.0
27.0,-36.0,0.0,-8.0
38.0,20.0,-153.0,0.0
15.0,63.0,63.0,7.0
2.0,-125.0,-230.0,-5.0
45.0,108.0,153.0,4.0
-10.0,-75.0,-192.0,0.0
-107.0,-14.0,-282.0,-7.0
27.0,59.0,81.0,4.0
-39.0,-3.0,178.0,-8.0
-10.0,34.0,65.0,8.0
-47.0,-85.0,-246.0,-6.0
-1.0,49.0,-104.0,15.0
14.0,212.0,270.0,18.0
-3.0,42.0,345.0,-2.0
23.0,-34.0,65.0,-2.0
-66.0,-133.0,-99.0,-14.0
-19.0,-146.0,-327.0,-2.0
8.0,124.0,107.0,1.0
33.0,-32.0,-234.0,1.0
48.0,24.0,4.0,17.0
-16.0,-142.0,58.0,-5.0
14.0,40.0,-66.0,1.0
2.0,-6.0,97.0,1.0
41.0,99.0,-100.0,13.0
29.0,24.0,471.0,9.0
20.0,108.0,81.0,12.0
-10.0,-3.0,-221.0,9.0
34.0,22.0,199.0,12.0
-25.0,-36.0,-90.0,-2.0
22.0,0.0,-113.0,4.0
0.0,70.0,17.0,0.0
-25.0,140.0,130.0,14.0
28.0,31.0,-2.0,-3.0
-31.0,-51.0,-8.0,1.0
-28.0,-143.0,-88.0,4.0
9.0,18.0,-176.0,2.0
11.0,12.0,11.0,-6.0
119.0,233.0,275.0,32.0
0.0,-8.0,171.0,-14.0
-8.0,-32.0,-95.0,2.0
-24.0,-69.0,-90.0,-8.0
-12.0,8.0,-35.0,-7.0
-4.0,1.0,-90.0,-6.0
-20.0,11.0,64.0,2.0
29.0,-15.0,286.0,8.0
24.0,27.0,29.0,1.0
-10.0,-2.0,-24.0,-8.0
11.0,21.0,-32.0,20.0
47.0,74.0,13.0,-4.0
9.0,12.0,-69.0,-3.0
5.0,-43.0,0.0,-5.0
-51.0,-90.0,-66.0,-29.0
-54.0,-58.0,-414.0,4.0
16.0,135.0,44.0,-3.0
-4.0,25.0,177.0,-2.0
-43.0,-68.0,-277.0,-2.0
50.0,153.0,217.0,17.0
30.0,54.0,15.0,3.0
-4.0,53.0,-154.0,7.0
-47.0,56.0,-154.0,-6.0
-40.0,-55.0,74.0,-4.0
39.0,25.0,-173.0,2.0
10.0,-65.0,51.0,-8.0
-28.0,13.0,-264.0,5.0
46.0,-5.0,67.0,-2.0
-1.0,-25.0,133.0,2.0
17.0,-61.0,-50.0,-4.0
-17.0,15.0,-195.0,-9.0
-21.0,-45.0,-126.0,-16.0
0.0,0.0,-91.0,0.0
0.0,0.0,20.0,21.0
-180.0,-109.0,63.0,-7.0
-33.0,16.0,14.0,-4.0
4.0,11.0,-2.0,17.0
-4.0,21.0,190.0,-7.0
150.0,406.0,255.0,26.0
11.0,13.0,204.0,14.0
13.0,5.0,210.0,-1.0
-51.0,-29.0,-38.0,1.0
-34.0,-5.0,-55.0,-4.0
0.0,0.0,114.0,4.0
47.0,69.0,135.0,3.0
-16.0,20.0,0.0,-3.0
14.0,120.0,0.0,1.0
49.0,69.0,0.0,10.0
3.0,-22.0,450.0,0.0
42.0,55.0,-52.0,-3.0
43.0,8.0,57.0,3.0
1.0,-46.0,61.0,-5.0
49.0,59.0,-78.0,-4.0
19.0,37.0,-14.0,12.0
68.0,-3.0,50.0,-2.0
-19.0,-173.0,-105.0,-43.0
-67.0,-41.0,-261.0,8.0
34.0,48.0,37.0,16.0
26.0,-19.0,88.0,13.0
-11.0,40.0,-65.0,4.0
29.0,-17.0,129.0,6.0
3.0,-21.0,71.0,11.0
30.0,-19.0,-127.0,0.0
0.0,26.0,-4.0,0.0
-21.0,-30.0,-5.0,-3.0
-7.0,17.0,-27.0,-1.0
24.0,49.0,210.0,19.0
4.0,158.0,317.0,9.0
-22.0,0.0,-7.0,-3.0
-1.0,-132.0,-191.0,-7.0
-46.0,-18.0,5.0,4.0
-29.0,41.0,-75.0,0.0
78.0,102.0,104.0,-2.0
-16.0,-125.0,-105.0,-2.0
-11.0,74.0,-10.0,11.0
-26.0,41.0,-15.0,-3.0
-55.0,-114.0,-52.0,-5.0
44.0,61.0,112.0,1.0
60.0,136.0,124.0,20.0
-51.0,-74.0,163.0,-16.0
-25.0,-40.0,-92.0,-2.0
-8.0,20.0,-28.0,-1.0
-15.0,-61.0,22.0,4.0
22.0,37.0,21.0,1.0
-12.0,-99.0,72.0,-20.0
-47.0,-24.0,-95.0,21.0
-37.0,-231.0,90.0,-21.0
-38.0,-91.0,-187.0,4.0
65.0,150.0,22.0,6.0
-20.0,-38.0,-23.0,0.0
10.0,16.0,49.0,3.0
-30.0,-72.0,-87.0,-23.0
13.0,7.0,-65.0,16.0
20.0,57.0,151.0,2.0
-41.0,-8.0,115.0,-2.0
87.0,189.0,-97.0,18.0
-3.0,15.0,1.0,4.0
-35.0,-10.0,19.0,12.0
26.0,-44.0,0.0,0.0
-14.0,-157.0,-119.0,1.0
40.0,22.0,21.0,13.0
57.0,-5.0,124.0,0.0
-35.0,-207.0,-45.0,-1.0
-75.0,-32.0,-124.0,-3.0
57.0,56.0,-20.0,8.0
18.0,41.0,95.0,0.0
-9.0,-93.0,29.0,-2.0
-75.0,-50.0,-120.0,-3.0
4.0,-44.0,-34.0,-2.0
51.0,133.0,60.0,6.0
-12.0,-70.0,95.0,1.0
63.0,-27.0,-51.0,-5.0
37.0,143.0,-77.0,4.0
20.0,-40.0,103.0,4.0
11.0,35.0,-59.0,-6.0
-44.0,-138.0,-258.0,0.0
-109.0,-140.0,-9.0,-36.0
-80.0,0.0,0.0,3.0
44.0,151.0,-192.0,24.0
30.0,12.0,216.0,-1.0
50.0,86.0,-24.0,4.0
-46.0,-60.0,-27.0,-38.0
-64.0,-38.0,-232.0,-5.0
-5.0,-100.0,-77.0,3.0
63.0,164.0,-10.0,24.0
1.0,-55.0,51.0,-8.0
25.0,6.0,-81.0,-6.0
-6.0,-13.0,99.0,5.0
0.0,-44.0,-3.0,1.0
-64.0,-178.0,-87.0,2.0
28.0,57.0,144.0,11.0
65.0,53.0,140.0,14.0
8.0,87.0,45.0,5.0
-27.0,-40.0,-183.0,0.0
-39.0,21.0,-123.0,-19.0
-18.0,91.0,-28.0,8.0
42.0,82.0,39.0,0.0
-19.0,7.0,-122.0,-4.0
36.0,172.0,271.0,27.0
-13.0,49.0,231.0,8.0
-21.0,29.0,89.0,2.0
-84.0,-13.0,-58.0,-3.0
-80.0,-22.0,102.0,5.0
38.0,41.0,0.0,3.0
22.0,2.0,390.0,3.0
-4.0,8.0,11.0,2.0
-8.0,31.0,37.0,-8.0
47.0,-8.0,-51.0,2.0
-9.0,2.0,101.0,-6.0
-16.0,11.0,-67.0,0.0
28.0,52.0,-63.0,11.0
9.0,47.0,96.0,3.0
50.0,124.0,-7.0,9.0
66.0,74.0,44.0,10.0
30.0,0.0,214.0,5.0
-1.0,68.0,12.0,3.0
40.0,-2.0,2.0,15.0
15.0,-13.0,62.0,-3.0
-15.0,21.0,0.0,-5.0
31.0,-27.0,133.0,6.0
-5.0,21.0,58.0,5.0
23.0,12.0,73.0,-5.0
-21.0,9.0,201.0,3.0
-9.0,12.0,100.0,4.0
-10.0,-8.0,81.0,2.0
26.0,48.0,27.0,2.0
-19.0,-53.0,85.0,1.0
0.0,1.0,9.0,13.0
1.0,12.0,239.0,-11.0
2.0,10.0,109.0,5.0
-79.0,-60.0,-98.0,-12.0
39.0,180.0,32.0,3.0
19.0,84.0,269.0,21.0
-18.0,12.0,3.0,-9.0
6.0,0.0,0.0,3.0
-6.0,236.0,409.0,4.0
68.0,-25.0,119.0,0.0
5.0,38.0,0.0,8.0
2.0,-10.0,9.0,4.0
-49.0,-89.0,389.0,-1.0
16.0,3.0,-24.0,4.0
-45.0,-200.0,-45.0,-10.0
-52.0,-55.0,-187.0,-2.0
-17.0,-53.0,-301.0,2.0
-1.0,-41.0,0.0,-6.0
-42.0,-57.0,-352.0,-14.0
14.0,71.0,323.0,21.0
-6.0,-54.0,45.0,-7.0
9.0,65.0,-135.0,4.0
22.0,109.0,155.0,17.0
8.0,-152.0,107.0,-2.0
-2.0,-7.0,0.0,0.0
-8.0,51.0,27.0,5.0
-26.0,-59.0,-55.0,-1.0
77.0,59.0,-9.0,26.0
-67.0,2.0,111.0,-1.0
-67.0,-38.0,127.0,21.0
-26.0,-162.0,95.0,-5.0
38.0,197.0,-112.0,-3.0
-11.0,-10.0,-85.0,-10.0
21.0,-50.0,-445.0,0.0
-28.0,47.0,321.0,7.0
73.0,108.0,313.0,15.0
60.0,-30.0,127.0,8.0
47.0,60.0,-72.0,5.0
-4.0,-58.0,-108.0,-2.0
-48.0,-57.0,-64.0,-10.0
42.0,35.0,-141.0,23.0
47.0,209.0,348.0,15.0
7.0,-97.0,-33.0,-9.0
-19.0,-146.0,23.0,-2.0
78.0,40.0,-25.0,5.0
-11.0,-37.0,36.0,-1.0
0.0,0.0,37.0,0.0
0.0,0.0,-47.0,-3.0
28.0,-2.0,19.0,2.0
2.0,-91.0,-128.0,5.0
65.0,-62.0,-19.0,-14.0
-2264.778114531823,-6837.431647790716,-8167.433721486681,-1385.3668846706014
2225.778114531823,6791.431647790716,8167.433721486681,1407.3668846706014
23.0,107.0,0.0,18.0
24.0,189.0,742.0,10.0
29.0,152.0,208.0,20.0
-28.0,48.0,0.0,4.0
35.0,18.0,135.0,4.0
17.0,-104.0,-61.0,-3.0
